cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,dir_raw,dir_clamped,dir_servo
1412,62.562,38.11,0.3679,0.4873,0,0,675,0,-1,12,-20.49,-20,-18.57
1413,62.602,40.47,0.3663,0.5127,0,0,794,0,-1,12,-22.41,-20,-19.07
1414,62.648,45.22,0.3293,0.4957,0,0,943,1,-1,12,-21.13,-20,-19.39
1415,62.685,37.65,0.319,0.5135,0,0,1112,1,-1,12,-22.46,-20,-19.61
1416,62.724,39.21,0.3053,0.5386,0,0,1294,1,-1,12,-24.34,-20,-19.74
1417,62.769,44.31,0.3113,0.5502,0,0,1494,1,-1,12,-25.21,-20,-19.83
1418,62.808,39.42,0.2849,0.5683,4,0,1873,1,-1,12,-26.57,-20,-19.89
1419,62.852,43.69,0.2566,0.5597,1,0,2350,1,-1,12,-25.93,-20,-19.93
1420,62.899,46.79,0.2458,0.5713,3,0,2732,1,-1,12,-26.79,-20,-19.95
1421,62.944,45.68,0.2246,0.5775,1,0,3375,1,-1,12,-27.26,-20,-19.97
1422,62.989,44.38,0.212,0.573,0,0,4121,1,-1,12,-26.92,-20,-19.98
1423,63.026,37.53,0.1986,0.5816,2,0,3815,1,-1,12,-27.57,-20,-19.99
1424,63.077,50.87,0.1837,0.5759,0,0,1783,1,-1,12,-27.15,-20,-19.99
1425,63.124,46.56,0.1714,0.5662,3,0,620,2,-1,12,-26.41,-20,-19.99
1426,63.165,41.34,0.1551,0.5438,3,0,271,0,-1,12,-24.74,-20,-20.0
1427,63.217,51.67,0.1599,0.5469,3,0,60,0,-1,12,-24.97,-20,-20.0
1428,63.258,41.18,0.1541,0.534,6,0,46,0,-1,12,-24.0,-20,-20.0
1429,63.298,40.55,0.1572,0.5034,3,0,84,0,-1,12,-21.71,-20,-20.0
1430,63.337,38.82,0.1598,0.4823,3,0,57,0,-1,12,-20.12,-20,-20.0
1431,63.384,47.08,0.1605,0.4554,7,0,61,0,-1,12,-18.1,-18.1,-19.34
1432,63.428,43.57,0.1724,0.3895,11,0,60,0,-1,12,-13.16,-13.16,-17.18
1433,63.474,46.23,0.1802,0.3634,6,0,49,0,-1,12,-11.2,-11.2,-15.09
1434,63.515,40.8,0.177,0.3162,6,0,71,0,-1,12,-7.67,-7.67,-12.49
1435,63.554,39.01,0.1759,0.2647,7,0,58,0,-1,12,-3.8,-3.8,-9.45
1436,63.593,39.58,0.2073,0.2627,21,0,144,0,-1,12,-3.65,-3.65,-7.42
1437,63.634,40.25,0.1947,0.2138,8,0,169,0,-1,12,0.01,0.01,-4.82
1438,63.674,40.74,0.2141,0.2152,8,0,199,0,-1,12,-0.09,-0.09,-3.16
1439,63.716,41.86,0.227,0.2105,8,0,188,0,-1,12,0.26,0.26,-1.96
1440,63.761,44.94,0.2096,0.1949,13,0,278,0,-1,12,1.43,1.43,-0.77
1441,63.801,40.0,0.2229,0.1659,6,0,334,0,-1,12,3.61,3.61,0.76
1442,63.854,52.7,0.2182,0.1432,12,0,328,0,-1,12,5.31,5.31,2.35
1443,63.899,45.45,0.2195,0.1304,11,0,319,0,-1,12,6.27,6.27,3.72
1444,63.95,50.67,0.2166,0.1362,6,0,227,0,-1,12,5.84,5.84,4.46
1445,63.991,41.22,0.2273,0.1457,12,0,209,0,-1,12,5.12,5.12,4.69
1446,64.033,42.06,0.2378,0.161,7,0,161,0,-1,12,3.97,3.97,4.44
1447,64.08,46.58,0.2273,0.175,14,0,122,0,-1,12,2.93,2.93,3.91
1448,64.131,50.64,0.2225,0.1905,5,0,87,0,-1,12,1.76,1.76,3.16
1449,64.174,43.54,0.2016,0.1779,14,0,64,0,-1,12,2.71,2.71,3.0
1450,64.214,40.0,0.198,0.1939,6,0,93,0,-1,12,1.51,1.51,2.48
1451,64.263,48.94,0.2019,0.2139,13,0,64,0,-1,12,0.01,0.01,1.61
1452,64.308,44.63,0.202,0.2198,19,0,65,0,-1,12,-0.44,-0.44,0.9
1453,64.353,45.37,0.1868,0.2309,11,0,81,0,-1,12,-1.27,-1.27,0.14
1454,64.391,37.77,0.1812,0.2436,17,0,55,0,-1,12,-2.22,-2.22,-0.69
1455,64.441,49.92,0.1902,0.2591,12,0,72,0,-1,12,-3.38,-3.38,-1.63
1456,64.488,46.94,0.1934,0.2731,6,0,68,0,-1,12,-4.43,-4.43,-2.61
1457,64.529,41.72,0.187,0.2539,12,0,51,0,-1,12,-2.99,-2.99,-2.74
1458,64.577,47.23,0.1923,0.2705,16,0,54,0,-1,12,-4.24,-4.24,-3.27
1459,64.636,59.59,0.1809,0.2836,6,0,35,0,-1,12,-5.22,-5.22,-3.95
1460,64.674,37.86,0.1714,0.2899,9,0,50,0,-1,12,-5.69,-5.69,-4.56
1461,64.716,41.53,0.1765,0.2907,17,0,68,0,-1,12,-5.75,-5.75,-4.98
1462,64.761,45.53,0.1743,0.3126,13,0,42,0,-1,12,-7.39,-7.39,-5.82
1463,64.804,42.76,0.1812,0.3269,7,0,57,0,-1,12,-8.47,-8.47,-6.75
1464,64.847,42.91,0.1709,0.3094,15,0,57,0,-1,12,-7.15,-7.15,-6.89
1465,64.891,44.51,0.1687,0.3048,8,0,37,0,-1,12,-6.81,-6.81,-6.86
1466,64.943,51.85,0.1816,0.2961,12,0,61,0,-1,12,-6.16,-6.16,-6.62
1467,64.981,37.83,0.1816,0.2659,12,0,84,0,-1,12,-3.89,-3.89,-5.66
1468,65.02,39.1,0.1908,0.2355,14,0,63,0,-1,12,-1.61,-1.61,-4.24
1469,65.065,44.57,0.215,0.2207,24,0,118,0,-1,12,-0.5,-0.5,-2.93
