cycle,t_s,dt_ms,left_wall,right_wall,blue_px,blue_state,orange_px,orange_state,direction,quadrant,dir_raw,dir_clamped,dir_servo
1167,54.275,39.25,0.1664,0.4196,0,0,1628,1,-1,11,-15.42,-15.42,-14.75
1168,54.318,42.62,0.1643,0.4353,0,0,1092,1,-1,11,-16.6,-16.6,-15.4
1169,54.365,47.71,0.1604,0.4234,1,0,598,2,-1,11,-15.71,-15.71,-15.51
1170,54.424,59.27,0.1554,0.4304,2,0,135,0,-1,11,-16.23,-16.23,-15.76
1171,54.463,38.52,0.1534,0.4343,2,0,179,0,-1,11,-16.52,-16.52,-16.03
1172,54.499,35.81,0.1534,0.4439,2,0,193,0,-1,11,-17.24,-17.24,-16.45
1173,54.547,47.86,0.1537,0.4304,3,0,164,0,-1,11,-16.23,-16.23,-16.37
1174,54.586,38.88,0.1586,0.4433,1,0,151,0,-1,11,-17.2,-17.2,-16.66
1175,54.626,40.91,0.1591,0.4359,0,0,163,0,-1,11,-16.65,-16.65,-16.66
1176,54.672,45.51,0.1591,0.4227,3,0,172,0,-1,11,-15.65,-15.65,-16.3
1177,54.72,48.02,0.1498,0.4123,3,0,151,0,-1,11,-14.88,-14.88,-15.8
1178,54.758,38.16,0.1541,0.4106,4,0,124,0,-1,11,-14.75,-14.75,-15.43
1179,54.818,59.79,0.1509,0.3943,5,0,108,0,-1,11,-13.52,-13.52,-14.76
1180,54.86,42.43,0.1489,0.3733,0,0,145,0,-1,11,-11.95,-11.95,-13.78
1181,54.904,43.43,0.1477,0.3655,4,0,171,0,-1,11,-11.37,-11.37,-12.93
1182,54.963,59.69,0.1595,0.341,2,0,183,0,-1,11,-9.53,-9.53,-11.74
1183,55.006,42.03,0.1509,0.3063,0,0,182,0,-1,11,-6.92,-6.92,-10.06
1184,55.05,44.44,0.1607,0.2852,1,0,215,0,-1,11,-5.34,-5.34,-8.4
1185,55.098,48.32,0.168,0.2647,3,0,186,0,-1,11,-3.8,-3.8,-6.79
1186,55.137,38.61,0.1797,0.2583,3,0,252,0,-1,11,-3.32,-3.32,-5.58
1187,55.183,45.79,0.1885,0.2482,3,0,244,0,-1,11,-2.57,-2.57,-4.52
1188,55.244,61.03,0.1909,0.2392,4,0,254,0,-1,11,-1.89,-1.89,-3.6
1189,55.284,40.42,0.2005,0.2299,3,0,246,0,-1,11,-1.19,-1.19,-2.76
1190,55.325,41.07,0.2023,0.2169,5,0,269,0,-1,11,-0.22,-0.22,-1.87
1191,55.379,53.69,0.1841,0.1982,1,0,300,0,-1,11,1.18,1.18,-0.8
1192,55.43,51.48,0.1902,0.1966,4,0,344,0,-1,11,1.3,1.3,-0.06
1193,55.469,38.25,0.2067,0.1978,2,0,406,0,-1,11,1.21,1.21,0.38
1194,55.515,46.0,0.2068,0.1963,4,0,435,0,-1,11,1.33,1.33,0.71
1195,55.561,46.36,0.2067,0.1909,2,0,438,0,-1,11,1.73,1.73,1.07
1196,55.613,51.81,0.2114,0.1964,7,0,517,0,-1,11,1.32,1.32,1.16
1197,55.653,39.76,0.1972,0.1909,1,0,392,0,-1,11,1.74,1.74,1.36
1198,55.694,41.9,0.1979,0.1991,6,0,483,0,-1,11,1.11,1.11,1.27
1199,55.74,45.97,0.1954,0.1951,2,0,509,0,-1,11,1.42,1.42,1.32
1200,55.794,53.47,0.1892,0.2009,5,0,509,0,-1,11,0.99,0.99,1.21
1201,55.838,43.85,0.188,0.2077,9,0,566,0,-1,11,0.47,0.47,0.95
1202,55.887,48.9,0.1798,0.2111,6,0,447,0,-1,11,0.22,0.22,0.69
1203,55.928,41.36,0.1818,0.2182,2,0,568,0,-1,11,-0.32,-0.32,0.34
1204,55.984,55.82,0.1762,0.2225,8,0,509,0,-1,11,-0.64,-0.64,-0.0
1205,56.024,40.1,0.1723,0.2293,9,0,527,0,-1,11,-1.15,-1.15,-0.4
1206,56.065,41.48,0.1729,0.2321,5,0,553,0,-1,11,-1.36,-1.36,-0.74
1207,56.129,63.82,0.1616,0.2367,8,0,562,0,-1,11,-1.7,-1.7,-1.08
1208,56.169,39.57,0.1536,0.2434,6,0,496,0,-1,11,-2.2,-2.2,-1.47
1209,56.217,47.93,0.1504,0.2492,8,0,587,0,-1,11,-2.64,-2.64,-1.88
1210,56.259,42.24,0.1448,0.2528,4,0,441,0,-1,11,-2.91,-2.91,-2.24
1211,56.314,55.45,0.1458,0.2668,7,0,517,0,-1,11,-3.96,-3.96,-2.84
1212,56.352,38.06,0.1373,0.2707,4,0,544,0,-1,11,-4.25,-4.25,-3.34
1213,56.394,41.18,0.1367,0.2828,0,0,536,0,-1,11,-5.16,-5.16,-3.97
1214,56.453,59.35,0.1359,0.2848,0,0,509,0,-1,11,-5.31,-5.31,-4.44
1215,56.499,45.97,0.1471,0.3021,1,0,559,0,-1,11,-6.61,-6.61,-5.2
1216,56.542,42.99,0.1501,0.3132,0,0,525,0,-1,11,-7.44,-7.44,-5.98
1217,56.597,55.47,0.1537,0.3194,0,0,609,0,-1,11,-7.9,-7.9,-6.66
1218,56.636,38.78,0.1623,0.3339,0,0,592,0,-1,11,-8.99,-8.99,-7.47
1219,56.674,38.08,0.1568,0.3391,0,0,567,0,-1,11,-9.39,-9.39,-8.14
1220,56.714,39.63,0.17,0.3536,0,0,618,0,-1,11,-10.47,-10.47,-8.96
1221,56.774,60.14,0.1723,0.3577,0,0,553,0,-1,11,-10.77,-10.77,-9.59
1222,56.821,46.67,0.1711,0.3641,0,0,586,0,-1,11,-11.26,-11.26,-10.18
1223,56.867,45.88,0.1745,0.3691,0,0,543,0,-1,11,-11.63,-11.63,-10.69
1224,56.907,40.49,0.177,0.3772,0,0,615,0,-1,11,-12.24,-12.24,-11.23
1225,56.954,46.58,0.1733,0.3695,0,0,513,0,-1,11,-11.66,-11.66,-11.38
1226,56.994,40.82,0.1822,0.3721,0,0,560,0,-1,11,-11.86,-11.86,-11.55
1227,57.032,37.1,0.1828,0.3695,0,0,525,0,-1,11,-11.66,-11.66,-11.59
1228,57.099,67.41,0.1813,0.3654,1,0,523,0,-1,11,-11.35,-11.35,-11.51
1229,57.152,53.11,0.1715,0.3557,0,0,377,0,-1,11,-10.63,-10.63,-11.2
1230,57.195,42.69,0.1811,0.3595,3,0,297,0,-1,11,-10.91,-10.91,-11.1
1231,57.235,40.43,0.1695,0.3534,5,0,269,0,-1,11,-10.46,-10.46,-10.88
1232,57.287,51.29,0.1734,0.351,9,0,242,0,-1,11,-10.28,-10.28,-10.67
1233,57.342,55.7,0.1792,0.3472,20,0,293,0,-1,11,-9.99,-9.99,-10.43
1234,57.381,39.23,0.1835,0.3395,40,0,276,0,-1,11,-9.41,-9.41,-10.07
1235,57.423,41.72,0.1811,0.3383,73,0,240,0,-1,11,-9.32,-9.32,-9.81
1236,57.473,50.29,0.1794,0.3355,93,0,239,0,-1,11,-9.12,-9.12,-9.57
1237,57.524,50.49,0.1754,0.3286,136,0,138,0,-1,11,-8.59,-8.59,-9.23
1238,57.58,56.16,0.1726,0.3222,205,0,139,0,-1,11,-8.11,-8.11,-8.84
1239,57.619,38.88,0.177,0.3112,255,0,95,0,-1,11,-7.29,-7.29,-8.29
1240,57.657,38.25,0.1808,0.3066,367,0,93,0,-1,11,-6.94,-6.94,-7.82
1241,57.722,64.74,0.1712,0.2986,384,0,74,0,-1,11,-6.34,-6.34,-7.3
1242,57.765,43.15,0.1791,0.296,622,0,91,0,-1,11,-6.15,-6.15,-6.9
1243,57.812,46.75,0.1766,0.2853,742,0,105,0,-1,11,-5.35,-5.35,-6.36
1244,57.854,41.96,0.176,0.2866,921,1,120,0,-1,11,-5.44,-5.44,-6.04
1245,57.9,46.41,0.1756,0.2773,1009,1,78,0,-1,11,-4.75,-4.75,-5.59
1246,57.949,48.38,0.1745,0.2703,1308,1,114,0,-1,11,-4.22,-4.22,-5.11
1247,57.989,40.57,0.1811,0.2682,1773,1,123,0,-1,11,-4.07,-4.07,-4.74
1248,58.037,47.71,0.1737,0.2591,2065,1,111,0,-1,11,-3.38,-3.38,-4.27
1249,58.085,47.91,0.1782,0.2574,2580,1,190,0,-1,11,-3.26,-3.26,-3.91
1250,58.135,49.99,0.1749,0.2532,3109,1,219,0,-1,11,-2.94,-2.94,-3.57
1251,58.189,54.38,0.1847,0.2705,2848,1,240,0,-1,11,-4.24,-4.24,-3.8
1252,58.24,51.09,0.1902,0.2795,1105,1,262,0,-1,11,-4.91,-4.91,-4.19
1253,58.285,44.31,0.1956,0.2836,306,2,348,0,-1,12,-5.22,-5.22,-4.55
1254,58.327,42.5,0.2093,0.2999,8,0,404,0,-1,12,-6.44,-6.44,-5.21
1255,58.384,57.33,0.1958,0.2891,0,0,412,0,-1,12,-5.64,-5.64,-5.36
1256,58.43,45.66,0.2147,0.3182,0,0,506,0,-1,12,-7.82,-7.82,-6.22
1257,58.483,53.13,0.2027,0.3028,0,0,555,0,-1,12,-6.66,-6.66,-6.37
1258,58.532,48.92,0.2102,0.3212,0,0,642,0,-1,12,-8.04,-8.04,-6.96
1259,58.584,51.58,0.2033,0.3323,0,0,749,0,-1,12,-8.87,-8.87,-7.63
1260,58.627,43.74,0.2055,0.3397,0,0,854,0,-1,12,-9.43,-9.43,-8.26
1261,58.674,46.38,0.2179,0.3542,0,0,999,1,-1,12,-10.52,-10.52,-9.05
1262,58.719,44.68,0.2175,0.3631,0,0,1169,1,-1,12,-11.18,-11.18,-9.8
1263,58.765,46.67,0.2205,0.3798,0,0,1359,1,-1,12,-12.43,-12.43,-10.72
1264,58.812,47.22,0.2203,0.3851,0,0,1563,1,-1,12,-12.83,-12.83,-11.46
1265,58.852,39.96,0.2207,0.3982,1,0,1932,1,-1,12,-13.82,-13.82,-12.28
1266,58.905,52.2,0.2222,0.4056,0,0,2185,1,-1,12,-14.37,-14.37,-13.01
1267,58.944,39.08,0.2252,0.4133,0,0,2711,1,-1,12,-14.95,-14.95,-13.69
1268,58.985,41.6,0.2263,0.4263,0,0,3339,1,-1,12,-15.92,-15.92,-14.47
1269,59.044,58.79,0.2279,0.4405,0,0,3708,1,-1,12,-16.99,-16.99,-15.35
1270,59.1,56.41,0.2303,0.4562,0,0,2284,1,-1,12,-18.16,-18.16,-16.34
1271,59.144,44.02,0.2362,0.4819,0,0,1560,1,-1,12,-20.09,-20,-17.62
1272,59.189,44.7,0.2241,0.4802,0,0,1225,1,-1,12,-19.97,-19.97,-18.44
1273,59.239,50.31,0.2248,0.4965,0,0,646,2,-1,12,-21.19,-20,-18.99
1274,59.285,45.65,0.2196,0.5073,0,0,157,0,-1,12,-21.99,-20,-19.34
1275,59.327,41.97,0.2128,0.5113,0,0,191,0,-1,12,-22.3,-20,-19.57
1276,59.39,63.4,0.204,0.5191,0,0,217,0,-1,12,-22.89,-20,-19.72
1277,59.433,42.43,0.1823,0.5092,0,0,271,0,-1,12,-22.14,-20,-19.82
1278,59.485,51.63,0.1841,0.5277,0,0,193,0,-1,12,-23.53,-20,-19.88
1279,59.536,51.12,0.1755,0.5186,5,0,160,0,-1,12,-22.84,-20,-19.92
1280,59.581,45.61,0.1599,0.5045,5,0,172,0,-1,12,-21.79,-20,-19.95
1281,59.626,45.14,0.1607,0.4941,3,0,234,0,-1,12,-21.01,-20,-19.97
1282,59.669,42.63,0.1507,0.4728,8,0,101,0,-1,12,-19.41,-19.41,-19.77
1283,59.712,42.53,0.1563,0.4595,7,0,51,0,-1,12,-18.41,-18.41,-19.3
1284,59.749,36.92,0.1588,0.4283,3,0,61,0,-1,12,-16.07,-16.07,-18.17
1285,59.793,44.01,0.1634,0.415,4,0,53,0,-1,12,-15.07,-15.07,-17.09
1286,59.839,46.41,0.1684,0.388,3,0,56,0,-1,12,-13.05,-13.05,-15.67
1287,59.891,52.53,0.1718,0.3573,11,0,61,0,-1,12,-10.75,-10.75,-13.95
1288,59.941,49.49,0.1835,0.3234,10,0,78,0,-1,12,-8.21,-8.21,-11.94
1289,59.985,43.7,0.1904,0.2802,10,0,59,0,-1,12,-4.96,-4.96,-9.5
1290,60.03,45.36,0.184,0.2511,15,0,90,0,-1,12,-2.78,-2.78,-7.15
1291,60.074,43.5,0.2164,0.2474,13,0,98,0,-1,12,-2.51,-2.51,-5.52
1292,60.116,42.35,0.215,0.2222,9,0,108,0,-1,12,-0.61,-0.61,-3.81
1293,60.184,68.18,0.2168,0.208,15,0,117,0,-1,12,0.45,0.45,-2.31
1294,60.227,42.54,0.2113,0.1936,16,0,104,0,-1,12,1.53,1.53,-0.97
1295,60.277,50.72,0.2202,0.1925,12,0,139,0,-1,12,1.61,1.61,-0.07
1296,60.324,46.24,0.2099,0.1737,17,0,110,0,-1,12,3.02,3.02,1.02
1297,60.371,47.73,0.2134,0.1663,3,0,154,0,-1,12,3.58,3.58,1.91
1298,60.419,48.12,0.2255,0.1772,26,0,113,0,-1,12,2.76,2.76,2.21
1299,60.466,46.34,0.2034,0.1687,14,0,142,0,-1,12,3.4,3.4,2.63
1300,60.518,52.63,0.2286,0.1823,18,0,177,0,-1,12,2.37,2.37,2.54
1301,60.555,37.09,0.2191,0.1891,10,0,134,0,-1,12,1.86,1.86,2.3
1302,60.606,50.75,0.1868,0.1785,2,0,110,0,-1,12,2.66,2.66,2.43
1303,60.656,49.39,0.2284,0.1994,24,0,117,0,-1,12,1.1,1.1,1.96
1304,60.704,48.27,0.22,0.1988,18,0,128,0,-1,12,1.14,1.14,1.68
1305,60.75,46.08,0.2148,0.203,15,0,141,0,-1,12,0.82,0.82,1.38
1306,60.799,49.29,0.2154,0.208,4,0,117,0,-1,12,0.45,0.45,1.05
1307,60.839,39.91,0.2073,0.2155,19,0,78,0,-1,12,-0.11,-0.11,0.65
1308,60.888,48.41,0.2039,0.2219,12,0,121,0,-1,12,-0.59,-0.59,0.21
1309,60.93,41.99,0.1955,0.2249,8,0,77,0,-1,12,-0.82,-0.82,-0.15
1310,60.971,41.43,0.1989,0.2323,8,0,94,0,-1,12,-1.37,-1.37,-0.58
1311,61.028,57.5,0.1991,0.2337,7,0,91,0,-1,12,-1.48,-1.48,-0.89
1312,61.069,40.52,0.1787,0.2357,12,0,80,0,-1,12,-1.63,-1.63,-1.15
1313,61.11,40.73,0.1879,0.2462,11,0,95,0,-1,12,-2.42,-2.42,-1.59
1314,61.149,39.28,0.1846,0.2509,15,0,64,0,-1,12,-2.77,-2.77,-2.01
1315,61.214,65.17,0.1654,0.2483,7,0,91,0,-1,12,-2.57,-2.57,-2.2
1316,61.254,39.99,0.1532,0.2595,6,0,72,0,-1,12,-3.41,-3.41,-2.63
1317,61.298,44.11,0.1569,0.2709,9,0,77,0,-1,12,-4.26,-4.26,-3.2
